"","PupaeSum","OutsideLocation","DirtyWater","WaterVol","XCoord","YCoord","Year","EpiWk","CEpiWeek","TypeEng","TypeEngNew","MatEng","Sewer","BucketPrt","Bamboo","Toilet","TrashCan","SmlLiqCon","Tank","Vase","Furniture","CarPart","Sink","Pool","Tub","Barrel","MatPlastic","MatMetal","MatCement","MatRubber","MatCeramic","MatGlass"
"161",3,1,0,14,-79.92929,-2.0708,2013,8,8,"Vase","Vase","Ceramic",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"162",11,1,0,1,-79.92929,-2.0708,2013,8,8,"Bamboo","Bamboo","Vegetation",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"164",2,1,0,7,-79.92929,-2.0708,2013,8,8,"Bucket","Bucket Parts","Plastic",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"165",3,1,0,7,-79.92929,-2.0708,2013,8,8,"Flowerpot","Small Liq Storage","Ceramic",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"166",11,1,0,1,-79.92929,-2.0708,2013,8,8,"Bucket","Bucket Parts","Plastic",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"167",12,0,0,146,-79.92929,-2.0708,2013,8,8,"Sewer","Sewer","Cement",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"168",5,1,0,118,-79.92929,-2.0708,2013,8,8,"Wheel Rim","Car Parts","Rubber",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
"169",13,1,0,119,-79.92929,-2.0708,2013,8,8,"Roof Tile","Roof Tile","Earth",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"170",8,1,0,12,-79.92929,-2.0708,2013,8,8,"Sewer","Sewer","Cement",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"171",6,1,0,118,-79.92929,-2.0708,2013,8,8,"Sewer","Sewer","Cement",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"172",15,1,0,64,-79.92929,-2.0708,2013,8,8,"Wheel Rim","Car Parts","Rubber",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
"173",1,1,0,146,-79.92929,-2.0708,2013,8,8,"Chair","Furniture","Plastic",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"174",6,1,0,146,-79.92929,-2.0708,2013,8,8,"Tray","Small Liq Storage","Plastic",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"175",20,1,0,118,-79.92929,-2.0708,2013,8,8,"Tray","Small Liq Storage","Plastic",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"176",9,1,0,64,-79.92929,-2.0708,2013,8,8,"Wheel Rim","Car Parts","Rubber",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
"177",4,1,0,7,-79.92929,-2.0708,2013,8,8,"Tube","Tube","Plastic",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"178",18,1,0,64,-79.92929,-2.0708,2013,8,8,"Tub","Tub","Plastic",0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
"179",2,1,0,12,-79.92929,-2.0708,2013,8,8,"Container","Container","Plastic",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"180",7,1,0,118,-79.92929,-2.0708,2013,8,8,"Tub","Tub","Plastic",0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
"181",7,1,0,146,-79.92929,-2.0708,2013,8,8,"Tank","Tank","Cement",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
"182",43,1,0,146,-79.92929,-2.0708,2013,8,8,"Ground","Ground","Earth",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"183",1,1,0,5,-79.92929,-2.0708,2013,8,8,"Wheel Rim","Car Parts","Rubber",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
"184",5,1,0,14,-79.92929,-2.0708,2013,8,8,"Bucket Cap","Bucket Parts","Plastic",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"185",6,1,0,137,-79.92929,-2.0708,2013,8,8,"Bucket","Bucket Parts","Plastic",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"186",3,1,0,146,-79.92929,-2.0708,2013,8,8,"Tank","Tank","Cement",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
"187",14,1,0,1,-79.92929,-2.0708,2013,8,8,"Tank","Tank","Cement",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
"188",7,1,0,14,-79.92929,-2.0708,2013,8,8,"Bucket","Bucket Parts","Plastic",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"189",10,1,0,130,-79.92929,-2.0708,2013,8,8,"Tub","Tub","Plastic",0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
"190",33,1,0,12,-79.92929,-2.0708,2013,8,8,"Sewer","Sewer","Cement",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"191",31,0,1,116,-79.92929,-2.0708,2013,8,8,"Bucket","Bucket Parts","Plastic",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"192",45,1,1,14,-79.92929,-2.0708,2013,8,8,"Bucket","Bucket Parts","Plastic",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"193",28,1,1,124,-79.92929,-2.0708,2013,8,8,"Wheel Rim","Car Parts","Rubber",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
"194",4,1,0,29,-79.94175,-2.21201,2013,10,10,"Trash","Trash","Plastic",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"195",23,1,0,24,-79.94175,-2.21201,2013,10,10,"Tank","Tank","Metal",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
"196",2,1,1,126,-79.94175,-2.21201,2013,10,10,"Container","Container","Ceramic",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"197",9,1,1,65,-79.94175,-2.21201,2013,10,10,"Tank","Tank","Plastic",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"198",8,1,1,64,-79.94175,-2.21201,2013,10,10,"Container","Container","Metal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"199",24,1,1,1,-79.94175,-2.21201,2013,10,10,"Bucket Cap","Bucket Parts","Plastic",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"200",62,1,1,17,-79.94175,-2.21201,2013,10,10,"Cistern","Tank","Cement",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
"201",4,1,1,29,-79.94175,-2.21201,2013,10,10,"Trash","Trash","Plastic",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"202",4,1,1,92,-79.94175,-2.21201,2013,10,10,"Pot","Small Liq Storage","Metal",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"203",6,1,1,92,-79.94175,-2.21201,2013,10,10,"Pot","Small Liq Storage","Metal",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"204",27,1,1,1,-79.94175,-2.21201,2013,10,10,"Tank","Tank","Plastic",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"205",6,1,1,116,-79.94175,-2.21201,2013,10,10,"Wheel Rim","Car Parts","Rubber",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
"206",5,1,1,92,-79.94175,-2.21201,2013,10,10,"Container","Container","Plastic",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"207",51,1,0,93,-79.94175,-2.21201,2013,10,10,"Tank","Tank","Metal",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
"208",6,1,1,23,-79.94175,-2.21201,2013,10,10,"Trash","Trash","Plastic",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"209",41,1,1,23,-79.94175,-2.21201,2013,10,10,"Wheel Rim","Car Parts","Rubber",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
"210",14,1,1,118,-79.94175,-2.21201,2013,10,10,"Styrofoam Box","Trash","Plastic",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"211",19,1,0,1,-79.906,-2.13711,2014,37,89,"Bucket","Bucket Parts","Plastic",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"214",1,0,1,1,-79.90555,-2.13106,2014,37,89,"Fishbowl","Fishbowl","Glass",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"215",13,0,0,1,-79.90632,-2.13118,2014,37,89,"Vase","Vase","Plastic",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"217",4,1,1,1,-79.95995,-2.09862,2014,38,90,"Bucket","Bucket Parts","Plastic",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"218",5,1,1,1,-79.95971,-2.09847,2014,38,90,"Vase","Vase","Glass",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"219",3,1,0,1,-79.95964,-2.09825,2014,38,90,"Tank","Tank","Metal",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
"221",6,1,0,1,-79.95956,-2.09777,2014,38,90,"Tank","Tank","Plastic",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"222",8,0,1,1,-79.96015,-2.1005,2014,38,90,"Tank","Tank","Plastic",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"223",3,1,0,1,-79.96015,-2.1005,2014,38,90,"Tank","Tank","Plastic",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"224",29,1,1,1,-79.96015,-2.1005,2014,38,90,"Tub","Tub","Plastic",0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
"225",24,1,0,1,-79.9541,-2.09776,2014,38,90,"Bucket","Bucket Parts","Plastic",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"226",1,1,1,1,-79.95963,-2.09723,2014,38,90,"Tank","Tank","Plastic",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"227",1,1,0,1,-79.95923,-2.09723,2014,38,90,"Tank","Tank","Cement",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
"228",7,1,1,1,-79.95872,-2.09581,2014,38,90,"Bucket","Bucket Parts","Plastic",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"229",3,1,1,1,-79.95872,-2.09581,2014,38,90,"Flask","Small Liq Storage","Plastic",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"230",1,0,1,1,-79.93573,-2.08559,2014,42,94,"Tank","Tank","Plastic",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"231",1,0,0,1,-79.9322,-2.08005,2014,42,94,"Vase","Vase","Plastic",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"232",67,1,1,1,-79.93275,-2.08168,2014,42,94,"Barrel","Barrel","Metal",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
"233",6,1,0,1,-79.93344,-2.08096,2014,42,94,"Tank","Tank","Plastic",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"234",4,1,0,1,-79.93398,-2.0842,2014,42,94,"Barrel","Barrel","Metal",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
"235",2,0,0,1,-79.9343,-2.08532,2014,42,94,"Trash","Trash","Plastic",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"236",16,0,0,1,-79.9344,-2.08569,2014,42,94,"Pot","Small Liq Storage","Metal",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"237",21,1,0,1,-79.93551,-2.08866,2014,42,94,"Tank","Tank","Cement",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
"238",3,1,1,1,-79.93777,-2.16048,2014,43,95,"Barrel","Barrel","Metal",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
"239",39,0,0,1,-79.93777,-2.16048,2014,43,95,"Trash","Trash","Plastic",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"240",3,1,0,1,-79.93505,-2.08558,2014,42,94,"Tank","Tank","Plastic",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"241",3,1,1,1,-79.93505,-2.08558,2014,42,94,"Bottle","Small Liq Storage","Plastic",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"242",3,1,0,1,-79.93531,-2.0851,2014,43,95,"Tank","Tank","Plastic",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"244",3,1,1,1,-79.895,-2.21593,2014,44,96,"Bucket","Bucket Parts","Plastic",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"246",8,1,0,1,-79.88585,-2.12175,2014,46,98,"Tank","Tank","Cement",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
"247",23,0,0,1,-79.93314,-2.22913,2014,48,100,"Tank","Tank","Plastic",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"248",12,0,0,1,-79.93333,-2.22308,2014,48,100,"Tank","Tank","Plastic",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"249",10,1,0,1,-79.93365,-2.22814,2014,48,100,"Tank","Tank","Plastic",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"250",5,0,0,1,-79.93425,-2.22782,2014,48,100,"Barrel","Barrel","Metal",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
"251",2,0,0,1,-79.93264,-2.22829,2014,48,100,"Vase","Vase","Glass",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"252",9,0,0,1,-79.93264,-2.22826,2014,48,100,"Trash","Trash","Plastic",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"253",9,1,0,1,-79.91015,-2.21142,2014,51,103,"Trash","Trash","Plastic",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"254",1,1,0,1,-79.93763,-2.22461,2014,48,100,"Trash","Trash","Plastic",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"255",9,1,1,1,-79.91048,-2.20872,2014,51,103,"Vase","Vase","Plastic",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"256",1,0,0,1,-79.93468,-2.22916,2014,48,100,"Tank","Tank","Plastic",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"257",1,0,0,1,-79.93468,-2.22916,2014,48,100,"Vase","Vase","Plastic",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"258",2,0,0,146,-79.93256,-2.22713,2014,48,100,"Tank","Tank","Plastic",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"259",10,1,0,1,-79.93516,-2.22851,2014,49,101,"Tank","Tank","Cement",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
"260",2,1,1,1,-79.89667,-2.21641,2014,44,96,"Vase","Vase","Ceramic",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"261",115,0,0,1,-79.8954,-2.21691,2014,44,96,"Trash","Trash","Plastic",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"262",4,0,0,1,-79.8954,-2.21691,2014,44,96,"Bucket","Bucket Parts","Plastic",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"263",30,1,1,1,-79.93612,-2.22749,2014,49,101,"Trash","Trash","Plastic",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"264",6,0,0,1,-79.88643,-2.2218,2014,44,96,"Tank","Tank","Plastic",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"265",1,1,0,1,-79.88657,-2.22181,2014,44,96,"Trash","Trash","Plastic",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"266",16,0,0,1,-79.88661,-2.2217,2014,44,96,"Trash","Trash","Plastic",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"267",12,0,0,1,-79.88683,-2.22163,2014,44,96,"Tank","Tank","Plastic",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"268",12,1,1,1,-79.887,-2.221163,2014,44,96,"Trash","Trash","Plastic",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"269",39,0,0,1,-79.887,-2.221163,2014,44,96,"Tank","Tank","Plastic",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"270",105,0,0,1,-79.88698,-2.22172,2014,44,96,"Tank","Tank","Plastic",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"271",1,1,0,1,-79.89389,-2.21652,2014,44,96,"Tank","Tank","Cement",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
"272",64,1,1,1,-79.87811,-2.26591,2014,50,102,"Bucket","Bucket Parts","Plastic",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"273",1,0,0,1,-79.87976,-2.26622,2014,50,102,"Tank","Tank","Plastic",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"274",52,1,1,1,-79.88123,-2.26621,2014,50,102,"Barrel","Barrel","Metal",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
"275",86,1,1,1,-79.88586,-2.2671,2014,50,102,"Tub","Tub","Plastic",0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
"276",1,1,1,1,-79.91547,-2.08649,2014,49,101,"Trash","Trash","Plastic",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"277",4,1,0,1,-79.88506,-2.26695,2014,50,102,"Tank","Tank","Plastic",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"278",7,1,0,1,-79.8879,-2.26861,2014,50,102,"Trash","Trash","Plastic",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"279",11,1,0,1,-79.88726,-2.26845,2014,50,102,"Tank","Tank","Plastic",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"280",34,1,0,1,-79.8867,-2.26799,2014,50,102,"Tank","Tank","Plastic",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"281",27,0,0,1,-79.88647,-2.26806,2014,50,102,"Tank","Tank","Plastic",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"282",4,0,0,1,-79.88697,-2.26935,2014,50,102,"Tank","Tank","Plastic",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"283",13,1,0,1,-79.88567,-2.26922,2014,50,102,"Tank","Tank","Plastic",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"284",9,1,0,1,-79.95911,-2.09743,2014,38,90,"Tank","Tank","Plastic",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"285",24,1,0,1,-79.95915,-2.0976,2014,38,90,"Tank","Tank","Plastic",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"286",6,0,1,1,-79.95935,-2.09771,2014,38,90,"Vase","Vase","Glass",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"287",16,1,0,1,-79.95933,-2.09812,2014,38,90,"Tub","Tub","Plastic",0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
"289",8,1,0,1,-79.9599,-2.10041,2014,38,90,"Tank","Tank","Plastic",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"290",11,1,1,1,-79.95979,-2.1007,2014,38,90,"Vase","Vase","Plastic",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"291",4,0,0,1,-79.95979,-2.1007,2014,38,90,"Tank","Tank","Plastic",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"292",12,1,0,1,-79.91297,-2.23046,2014,39,91,"Tank","Tank","Plastic",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"293",4,1,0,1,-79.91297,-2.23046,2014,39,91,"Tank","Tank","Plastic",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"294",2,0,1,1,-79.91292,-2.23036,2014,39,91,"Tank","Tank","Plastic",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"295",3,1,1,1,-79.91273,-2.23009,2014,39,91,"Bucket","Bucket Parts","Plastic",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"296",9,0,1,1,-79.91308,-2.22992,2014,39,91,"Pot","Small Liq Storage","Metal",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"297",11,1,0,1,-79.91306,-2.22958,2014,39,91,"Tank","Tank","Plastic",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"298",8,1,0,1,-79.91309,-2.2293,2014,39,91,"Tank","Tank","Metal",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
"300",1,1,0,1,-79.91357,-2.22805,2014,39,91,"Bowl","Small Liq Storage","Plastic",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"302",2,1,0,1,-79.91178,-2.22989,2014,39,91,"Pot","Small Liq Storage","Metal",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"303",1,0,0,1,-79.91178,-2.22961,2014,39,91,"Tank","Tank","Plastic",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"304",35,1,0,1,-79.91167,-2.22949,2014,39,91,"Tub","Tub","Plastic",0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
"307",1,1,0,1,-79.91148,-2.22884,2014,39,91,"Tank","Tank","Plastic",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"308",253,1,1,1,-79.91142,-2.22862,2014,39,91,"Tank","Tank","Cement",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
"309",65,1,1,1,-79.91142,-2.22862,2014,39,91,"Flask","Small Liq Storage","Plastic",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"310",3,1,0,1,-79.21341,-2.21908,2015,2,107,"Tank","Tank","Plastic",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"311",8,0,0,1,-79.91332,-2.21943,2015,2,107,"Vase","Vase","Glass",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"312",10,1,1,1,-79.91221,-2.21974,2015,2,107,"Tank","Tank","Plastic",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"313",17,1,0,1,-79.91007,-2.2199,2015,2,107,"Tank","Tank","Cement",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
"314",13,1,0,1,-79.894279,-2.1770305,2015,4,109,"Vase","Vase","Glass",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"315",12,0,0,1,-79.9087,-2.2078,2015,2,107,"Tank","Tank","Plastic",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"317",5,0,1,1,-79.90823,-2.2212,2015,2,107,"Vase","Vase","Plastic",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"318",1,1,0,1,-79.92688,-2.09034,2015,13,118,"Floor","Floor","Cement",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"319",1,1,0,1,-79.88164,-2.25697,2015,10,115,"Tank","Tank","Plastic",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"320",1,1,0,1,-79.88164,-2.25697,2015,10,115,"Tank","Tank","Plastic",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"321",73,1,0,1,-79.92554,-2.0964,2015,14,119,"Wheel Rim","Car Parts","Rubber",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
"322",6,1,1,1,-79.91111,-2.22791,2014,39,91,"Tank","Tank","Plastic",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"323",3,1,0,1,-79.91111,-2.22791,2014,39,91,"Trash","Trash","Plastic",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"324",6,1,0,1,-79.922298,-2.098565,2015,14,119,"Container","Container","Ceramic",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"325",17,1,0,1,-79.91423,-2.12539,2014,34,86,"Trash","Trash","Plastic",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"326",37,1,1,1,-79.91499,-2.12433,2014,34,86,"Tub","Tub","Plastic",0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
"327",4,0,0,1,-79.91529,-2.12547,2014,34,86,"Tank","Tank","Plastic",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"328",5,0,1,1,-79.91531,-2.12551,2014,34,86,"Vase","Vase","Glass",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"329",2,1,0,1,-79.91591,-2.12575,2014,34,86,"Tank","Tank","Plastic",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"330",49,1,0,1,-79.91591,-2.12575,2014,34,86,"Tank","Tank","Plastic",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"331",1,1,0,1,-79.91578,-2.12282,2014,34,86,"Tank","Tank","Plastic",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"332",8,1,0,1,-79.91667,-2.12516,2014,34,86,"Tank","Tank","Plastic",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"333",18,1,0,1,-79.91674,-2.12358,2014,34,86,"Tank","Tank","Plastic",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"334",12,1,0,1,-79.91628,-2.12456,2014,34,86,"Tank","Tank","Plastic",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"335",17,1,0,1,-79.91728,-2.12451,2014,34,86,"Tank","Tank","Cement",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
